160.3,64.75
156.8,56.25
153.3,42.75
144.3,33.75
137.3,25.75
125.8,18.25
113.3,15.25
100.8,10.25
88.3,12.75
78.8,15.25
67.3,16.75
60.8,18.75
53.3,23.25
43.25,33.25
35.75,43.75
28.25,51.25
23.25,57.25
17.25,64.75
12.75,71.75
10.25,80.25
18.25,83.75
32.75,85.75
42.25,93.75
48.8,110.75
53.8,121.75
55.8,130.75
66.3,142.25
66.8,139.75
90.3,145.25
106.8,138.25
125.8,136.25
144.3,131.25
157.3,124.25
167.8,121.25
178.3,118.75
189.8,118.75
194.3,117.25
191.8,107.75
176.8,97.25
168.3,85.25
163.3,74.25
160.3,64.75
