46.8,154.75
54.8,158.75
62.8,161.75
73.8,166.25
84.8,170.25
91.8,170.25
100.8,172.25
108.8,174.25
116.3,175.25
124.8,176.25
137.8,179.25
145.8,180.25
150.3,181.25
157.3,183.25
171.3,187.75
179.8,187.25
187.8,188.75
195.3,192.75
201.8,194.25
204.3,196.25
215.3,200.75
224.3,198.25
224.3,193.75
231.3,188.75
238.8,186.25
247.8,180.25
245.3,171.25
241.8,165.25
232.3,156.75
229.8,150.25
223.3,136.25
218.8,125.75
217.3,116.25
214.8,104.75
212.8,93.75
214.8,79.75
216.3,70.25
208.8,67.25
198.3,65.75
185.3,60.25
174.8,55.25
163.3,49.75
148.3,39.75
137.8,34.25
126.3,28.25
119.3,17.75
114.8,12.25
104.8,11.25
97.3,10.25
91.3,12.25
79.8,18.25
69.8,22.25
60.3,27.25
53.8,31.75
49.3,36.25
43.3,41.25
37.8,44.25
33.3,46.25
25.3,51.25
19.8,61.75
15.8,75.75
13.3,89.25
10.3,99.75
12.8,110.75
21.3,119.75
30.8,137.25
39.8,149.75
46.8,154.75
