51.8,214.75
69.3,206.75
90.3,206.75
111.8,211.75
122.8,218.75
135.8,223.75
152.8,231.75
165.8,238.25
177.3,246.25
191.8,256.75
208.8,259.75
228.8,266.25
242.3,264.25
253.3,259.75
276.8,257.25
289.3,247.75
298.3,233.75
306.8,221.25
313.3,200.75
320.3,180.75
313.3,169.75
294.3,147.75
273.8,126.75
257.8,108.75
245.3,93.25
230.3,76.75
207.8,55.25
185.3,44.25
163.3,32.25
149.8,24.75
124.3,22.75
106.3,20.75
89.8,21.75
84.3,21.75
71.3,21.75
45.8,11.75
36.8,9.75
26.8,13.75
16.3,14.75
9.3,30.25
13.8,44.75
17.3,51.25
15.8,62.25
19.8,70.75
21.3,85.25
24.3,102.75
28.3,116.25
27.8,123.25
26.8,144.25
30.8,168.75
36.3,183.25
36.8,192.75
45.8,205.25
46.3,214.75
51.8,214.75
