173.5,85.5
164.5,104.5
167.5,126.5
174.5,144.5
185.5,156.5
195.5,173.5
211.5,188.5
227.5,197.5
245.5,214.5
268.5,232.5
276.5,244.5
295.5,269.5
306.5,293.5
316.5,307.5
330.5,324.5
334.5,345.5
310.5,342.5
291.5,347.5
277.5,353.5
257.5,364.5
241.5,372.5
227.5,382.5
210.5,386.5
194.5,368.5
181.5,350.5
162.5,328.5
140.5,307.5
132.5,280.5
119.5,254.5
112.5,226.5
103.5,210.5
94.5,193.5
69.5,193.5
45.5,189.5
39.5,181.5
27.5,171.5
9.5,158.5
9.5,153.5
13.5,141.5
19.5,138.5
37.5,128.5
41.5,112.5
64.5,103.5
72.5,90.5
78.5,76.5
90.5,58.5
93.5,47.5
93.5,29.5
95.5,18.5
107.5,15.5
124.5,13.5
140.5,11.5
160.5,9.5
164.5,17.5
174.5,30.5
179.5,34.5
201.5,54.5
194.5,63.5
187.5,71.5
183.5,75.5
173.5,85.5
