43.8,174.75
59.8,177.25
76.3,174.75
91.8,173.25
102.3,167.25
109.8,156.75
118.3,147.25
124.8,137.75
132.8,130.75
136.8,121.25
137.3,109.75
139.3,95.25
142.8,85.75
145.8,76.25
143.8,61.75
139.8,51.25
132.3,35.75
126.3,23.25
118.3,15.75
111.3,13.75
105.8,13.25
101.3,10.25
91.8,11.25
75.8,20.75
71.3,21.25
66.8,26.75
62.8,31.25
57.8,35.75
53.3,42.25
49.3,50.75
44.3,58.25
39.8,65.25
34.8,68.75
25.8,75.25
21.3,83.75
16.8,92.25
13.3,103.75
11.8,112.25
11.8,120.25
10.3,130.25
11.8,142.25
12.8,150.75
16.8,157.25
25.3,163.75
32.8,172.25
39.8,175.25
43.8,174.75
