138.3,209.25
154.8,211.25
179.3,208.75
187.3,202.75
202.8,193.75
225.3,191.25
236.3,187.25
254.3,184.25
261.3,178.25
265.8,167.25
262.3,155.25
257.8,143.25
256.3,128.25
255.3,115.75
254.3,105.25
251.3,85.75
247.8,72.25
245.8,63.25
237.3,54.75
227.8,48.25
214.3,42.75
204.3,39.75
193.3,34.25
184.8,27.75
175.3,21.75
165.3,16.75
154.3,12.25
144.8,10.25
130.8,10.25
121.3,10.75
112.8,10.25
109.3,13.25
103.3,19.25
97.3,26.25
83.3,30.75
80.8,35.75
77.8,40.25
68.8,44.25
65.3,45.75
62.3,52.75
57.3,56.75
49.3,62.75
45.8,69.25
36.8,74.25
30.3,80.25
24.3,86.75
17.8,89.75
14.8,94.75
10.3,104.75
12.8,110.75
20.8,117.75
25.3,125.25
30.3,134.75
44.3,146.25
50.3,156.75
55.8,162.75
63.8,170.75
76.8,176.25
79.3,182.75
76.8,181.75
79.3,189.75
83.8,193.25
89.8,197.25
97.8,200.75
105.8,204.75
115.3,205.25
125.8,209.25
134.3,210.75
138.3,209.25
