96.5,354.5
107.5,379.5
120.5,395.5
147.5,404.5
177.5,415.5
205.5,412.5
224.5,407.5
239.5,397.5
242.5,378.5
252.5,368.5
264.5,363.5
271.5,356.5
274.5,341.5
281.5,331.5
287.5,318.5
294.5,305.5
304.5,292.5
308.5,276.5
308.5,256.5
310.5,233.5
310.5,211.5
312.5,190.5
317.5,171.5
322.5,150.5
326.5,130.5
328.5,114.5
335.5,82.5
340.5,58.5
330.5,42.5
321.5,38.5
300.5,31.5
279.5,20.5
265.5,9.5
251.5,26.5
246.5,40.5
237.5,61.5
223.5,84.5
209.5,100.5
190.5,121.5
171.5,136.5
156.5,150.5
144.5,164.5
122.5,184.5
101.5,203.5
73.5,221.5
51.5,232.5
29.5,237.5
9.5,249.5
39.5,259.5
49.5,283.5
60.5,300.5
70.5,316.5
79.5,335.5
96.5,354.5
