81.8,158.8
91.3,157.3
100.8,154.3
118.8,149.3
134.8,144.8
142.8,139.8
151.8,132.8
158.3,121.3
162.3,113.8
166.3,107.3
171.8,99.3
174.8,91.8
176.3,83.8
177.8,75.3
174.8,65.3
170.8,56.8
164.8,49.8
156.3,44.8
148.3,39.8
140.8,34.8
128.8,27.8
120.3,22.8
112.3,15.3
107.8,10.25
102.8,13.25
93.3,16.8
87.3,19.3
80.8,22.8
70.3,23.3
60.8,26.3
52.3,26.3
44.8,24.8
34.3,28.3
24.8,34.8
22.8,43.8
16.3,51.8
12.8,59.3
10.8,68.3
11.3,79.8
10.3,87.8
15.8,96.8
21.3,105.8
18.8,116.8
31.8,118.8
47.8,124.8
58.3,129.8
69.3,135.8
80.3,148.8
83.8,157.8
81.8,158.8
