65.3,147.75
80.3,147.25
92.3,146.75
104.8,145.25
118.3,144.75
126.8,140.25
142.8,135.25
145.8,129.75
145.8,117.75
145.8,101.25
142.8,88.75
144.8,76.75
152.8,64.25
161.3,59.25
171.3,55.75
164.3,42.25
140.8,35.25
117.3,24.75
105.3,17.75
95.3,13.75
87.8,10.75
78.8,10.25
73.3,14.75
69.3,19.25
61.8,23.75
52.8,30.25
52.8,34.75
53.3,39.75
53.3,42.25
50.3,47.25
41.8,52.25
35.8,54.75
26.8,60.25
23.3,67.25
20.8,75.25
11.8,82.75
10.3,88.75
12.3,97.75
19.3,104.75
26.8,110.75
32.8,115.75
41.8,123.25
44.3,133.25
52.8,139.25
59.8,145.75
65.3,147.75
