171.25,49.75
176.75,66.25
182.25,75.75
182.75,87.75
182.25,99.25
179.75,109.25
177.25,118.75
173.25,127.75
168.75,133.25
160.75,140.75
157.25,145.25
152.25,148.25
141.25,153.25
136.25,154.25
129.25,157.25
119.75,157.75
108.75,157.75
100.25,157.75
89.25,154.75
85.25,154.75
77.25,151.25
69.75,149.25
57.75,145.75
48.25,141.75
36.25,132.25
24.25,123.25
17.75,114.75
13.25,106.75
9.75,97.25
12.25,85.25
15.25,74.25
19.75,61.75
22.25,51.25
26.25,41.75
33.24,35.21
37.89,30.86
41.75,27.25
47.75,24.75
56.75,21.75
66.75,18.75
79.25,16.75
91.75,13.25
106.25,11.25
116.75,9.75
135.75,16.75
147.25,23.75
156.25,34.75
165.25,41.25
171.25,49.75
