149.8,64.75
149.8,70.25
146.3,79.75
143.3,87.25
138.8,96.25
135.3,102.25
130.8,109.75
125.8,114.75
117.8,120.25
111.3,125.25
103.3,128.75
93.3,130.75
85.3,134.75
78.3,135.75
67.8,136.25
59.8,136.25
48.8,133.25
36.8,131.75
27.3,128.25
19.3,124.75
13.3,119.75
9.3,114.25
11.3,107.25
13.3,98.25
17.8,92.75
22.8,86.75
26.3,79.75
28.8,73.25
30.8,66.75
32.8,60.75
34.3,53.75
36.8,46.25
38.3,38.25
44.8,30.75
50.3,25.75
58.3,18.75
65.3,14.25
70.8,11.75
79.3,9.75
89.3,10.25
100.3,12.25
108.8,14.75
117.8,16.75
123.8,18.75
130.3,23.75
137.3,30.25
142.8,39.25
147.3,45.25
148.8,54.25
149.8,64.75
