131.3,14.75
149.3,28.25
159.8,36.75
170.3,49.75
177.8,57.25
185.3,68.75
191.3,77.75
195.3,87.75
194.8,97.75
190.3,105.25
184.8,110.25
174.8,118.75
166.8,129.25
161.3,134.25
153.8,139.75
145.3,144.75
140.3,148.75
133.8,151.25
124.8,151.25
117.3,152.25
105.8,153.75
93.8,151.25
84.3,150.75
70.3,147.25
57.8,143.75
50.3,140.75
42.8,136.75
33.8,126.25
23.8,114.75
16.3,109.25
11.3,101.75
10.3,94.25
12.3,79.75
16.8,71.25
20.3,59.75
26.3,47.25
33.3,38.75
42.8,32.25
51.3,25.25
62.3,19.25
72.3,15.75
80.8,10.25
93.3,9.75
110.3,10.75
120.3,12.75
131.3,14.75
