90.3,10.25
96.3,12.75
109.8,16.75
118.8,21.25
126.8,26.25
131.8,33.25
136.8,40.75
137.8,42.25
138.8,55.25
133.3,60.75
126.3,68.75
122.8,76.25
120.8,84.25
117.8,88.25
111.3,97.75
106.8,107.75
104.8,115.25
102.8,123.75
97.3,135.75
89.8,136.75
82.3,135.75
73.8,136.75
65.3,137.25
52.3,136.25
43.3,134.25
31.8,125.75
25.8,121.25
20.3,112.75
16.3,103.25
11.3,92.25
9.8,80.75
12.8,73.75
13.8,62.25
18.3,50.75
25.3,44.25
29.8,39.25
36.3,33.75
43.3,29.25
48.8,24.25
55.3,19.25
61.8,14.25
72.3,11.75
80.8,10.75
90.3,10.25
