46.8,15.25
64.8,12.25
82.8,10.25
105.8,10.25
124.8,19.25
132.8,31.25
133.8,44.25
143.8,59.25
156.8,80.25
167.8,94.25
177.8,107.25
189.8,120.25
204.8,134.25
218.8,140.25
228.8,146.25
228.8,158.25
229.8,169.25
222.8,183.25
222.8,200.25
219.8,221.25
213.8,230.25
195.8,241.25
185.8,244.25
175.8,246.25
157.8,253.25
142.8,255.25
131.8,260.3
112.8,261.3
97.8,261.3
85.8,259.3
67.8,247.25
56.8,231.25
56.8,218.25
55.8,200.25
52.8,185.25
46.8,160.25
39.8,145.25
35.8,128.25
28.8,111.25
20.8,95.25
12.8,77.25
9.8,58.25
14.8,45.25
25.8,31.25
36.8,20.25
46.8,15.25
