122.8,13.25
133.8,19.25
146.3,26.75
155.8,34.75
164.8,45.75
172.8,56.25
177.3,65.75
181.8,78.75
182.3,88.25
179.3,101.75
177.8,110.75
175.8,121.75
173.3,129.75
171.3,137.75
166.8,147.75
160.8,155.75
152.8,163.25
141.3,170.75
131.8,176.25
127.3,179.75
117.8,184.25
109.8,185.75
92.3,189.75
79.8,188.25
70.3,187.75
56.3,182.25
38.3,173.25
29.3,167.25
22.8,156.75
17.3,141.25
14.8,127.25
11.3,114.25
9.8,101.25
9.8,90.75
13.8,79.75
22.8,66.25
28.3,55.25
35.3,45.75
40.8,38.75
51.8,30.75
58.3,25.25
64.8,20.75
72.8,15.75
80.8,12.75
89.8,9.75
102.3,10.25
122.8,13.25
