182.5,20.5
198.5,27.5
212.5,30.5
230.5,36.5
248.5,46.5
266.5,62.5
271.5,73.5
278.5,84.5
287.5,95.5
291.5,106.5
293.5,118.5
293.5,129.5
295.5,139.5
297.5,147.5
295.5,159.5
291.5,169.5
282.5,182.5
278.5,189.5
272.5,201.5
258.5,210.5
247.5,215.5
239.5,219.5
220.5,225.5
205.5,227.5
189.5,231.5
173.5,232.5
157.5,231.5
137.5,226.5
120.5,224.5
105.5,219.5
83.5,210.5
66.5,203.5
55.5,194.5
41.5,184.5
33.5,177.5
18.5,163.5
11.5,151.5
9.5,132.5
9.5,113.5
11.5,92.5
11.5,78.5
12.5,66.5
22.5,49.5
34.5,39.5
42.5,28.5
52.5,21.5
61.5,14.5
78.5,11.5
97.5,9.5
128.5,14.5
145.5,16.5
169.5,20.5
182.5,20.5
