98.3,10.25
105.8,11.75
115.8,15.75
124.3,21.75
128.3,31.75
132.3,42.75
133.8,54.75
136.3,65.75
139.3,72.25
142.3,79.25
146.8,81.25
146.3,85.75
143.8,88.75
137.3,90.75
132.3,93.75
128.3,99.75
123.3,104.25
123.3,109.75
122.8,117.25
119.8,121.25
116.8,123.25
111.8,126.75
106.3,127.75
95.8,129.75
88.3,130.25
80.3,130.25
68.3,129.75
58.8,129.25
50.8,130.75
42.8,132.75
32.8,132.75
23.8,133.25
17.3,130.25
12.8,122.25
9.8,112.25
9.8,105.25
13.3,98.75
14.8,93.25
14.8,85.25
17.8,76.75
17.8,73.25
18.8,66.25
19.8,59.25
20.3,55.75
22.3,49.75
23.8,43.25
27.8,36.75
33.8,28.75
40.3,22.75
50.3,16.75
56.3,12.25
62.3,11.75
74.3,10.75
84.8,11.25
98.3,10.25
