37.75,95.25
43.75,96.25
47.75,98.75
54.75,101.25
62.75,103.75
67.25,102.75
73.25,103.75
77.75,105.25
84.25,104.25
90.25,104.25
97.75,101.25
104.25,97.75
108.75,92.75
111.75,87.75
112.75,80.75
112.25,73.25
113.75,65.25
112.75,58.75
114.75,52.75
114.75,45.25
113.25,41.25
111.25,33.25
106.25,28.75
102.25,24.75
97.25,21.25
93.25,17.75
86.75,15.75
82.75,11.75
77.75,10.25
74.25,10.25
69.75,11.25
66.75,13.75
62.75,13.75
57.25,14.75
51.25,16.25
48.25,18.75
42.75,20.25
40.25,22.25
36.25,25.25
32.25,27.75
29.25,31.75
25.75,31.75
21.75,31.25
18.25,34.25
15.75,37.75
14.25,41.75
12.25,41.75
9.75,47.75
9.75,53.75
11.75,61.25
12.25,67.75
15.75,74.25
16.25,79.75
18.75,84.25
20.75,87.75
24.75,92.25
28.75,95.25
32.75,96.25
37.75,95.25
