34.13,55.38
37.88,56.13
41.88,56.38
46.63,56.38
49.88,56.13
54.13,55.63
57.88,54.88
61.63,52.63
64.13,51.13
66.63,49.63
70.13,47.38
72.88,45.88
75.63,45.13
78.13,43.38
77.38,41.38
78.13,38.88
77.63,36.13
76.63,34.13
75.38,31.13
73.88,29.13
71.13,27.63
67.88,26.38
65.13,24.88
61.63,23.88
58.63,22.13
56.63,21.63
54.13,20.13
51.38,18.88
47.63,17.88
44.88,16.88
41.63,16.13
38.38,15.38
33.63,13.88
29.38,12.88
23.88,10.88
21.63,10.38
19.38,10.63
16.38,12.38
14.63,14.38
13.63,15.88
12.38,17.38
11.63,19.13
10.38,20.88
9.88,23.13
10.63,26.88
11.88,27.88
13.13,30.13
15.13,32.38
16.88,35.38
17.38,37.88
18.38,40.38
19.13,42.88
21.88,45.88
23.13,48.38
24.63,50.38
26.88,52.13
29.63,53.88
34.13,55.38
