31.1,62.6
33.4,64.4
36.9,65.4
40.1,66.9
43.4,68.4
45.9,68.6
49.4,68.6
52.9,68.4
55.1,68.9
57.9,70.6
58.6,67.4
61.4,67.1
62.6,63.9
64.9,62.9
66.6,60.4
69.1,58.9
71.6,56.1
72.6,54.4
74.6,50.9
76.9,49.6
77.4,46.4
78.1,44.1
77.6,39.6
79.6,37.9
78.9,36.4
76.6,33.6
75.9,31.4
73.6,29.6
71.1,27.9
68.4,26.1
66.6,23.9
64.1,22.9
62.9,21.4
61.4,19.4
59.6,18.1
57.6,17.1
54.9,15.1
52.6,13.4
50.4,11.9
48.1,11.4
46.1,11.6
43.6,11.1
41.6,10.1
39.9,10.4
38.4,11.1
36.6,11.6
34.4,11.1
31.9,11.6
30.4,13.6
28.4,14.9
26.9,16.6
25.9,18.6
24.4,20.1
22.9,20.9
21.1,22.6
19.9,24.4
17.6,25.9
15.6,26.9
14.6,29.1
12.4,31.1
11.1,32.6
10.6,35.6
9.9,37.4
10.1,39.6
11.1,41.9
11.4,44.4
12.6,46.6
14.6,48.9
15.9,50.9
17.9,52.6
19.9,54.9
22.9,56.4
24.1,58.1
25.4,59.6
26.9,60.6
31.1,62.6
