13.8,120.25
22.8,131.75
33.8,134.25
38.3,140.75
52.8,148.25
62.8,151.75
74.3,151.25
86.8,154.25
98.3,152.25
110.3,148.75
124.3,142.25
122.8,130.25
120.8,116.75
117.3,105.75
113.3,93.25
108.8,83.25
109.8,72.75
106.8,64.75
103.3,53.25
99.8,42.25
94.8,37.25
88.3,29.25
80.3,18.25
75.8,15.75
67.3,17.75
64.3,13.75
59.8,11.75
53.8,10.25
45.8,12.25
37.3,15.25
29.8,21.75
27.3,29.25
20.3,39.25
20.3,48.25
20.8,58.75
23.3,68.25
21.3,75.25
21.3,80.25
25.8,83.25
22.3,89.25
21.8,97.25
18.3,104.25
15.3,110.25
9.3,114.75
12.3,119.25
13.8,120.25
