39.75,75.75
50.25,74.25
58.25,71.75
65.75,70.75
72.25,66.25
75.25,62.25
82.25,58.25
88.75,54.25
93.75,50.25
97.25,43.75
97.75,39.75
100.25,35.25
98.75,30.75
95.75,26.25
92.25,22.75
89.25,18.25
85.25,14.25
80.25,10.75
75.25,10.25
71.25,11.25
65.75,11.75
59.75,11.25
55.25,9.75
51.25,11.25
47.25,15.25
42.25,16.25
39.25,19.25
35.25,23.25
30.75,26.75
27.75,31.75
21.25,34.25
15.75,36.75
16.25,39.75
13.25,45.25
11.75,49.25
9.75,53.75
10.25,59.25
13.25,63.25
15.25,64.75
19.75,65.25
25.25,65.75
30.25,70.25
34.25,74.25
39.75,75.75
