47.25,66.75
57.75,68.75
67.75,68.75
76.25,69.75
78.75,73.25
83.25,73.25
91.75,70.25
94.25,64.75
97.25,57.75
101.75,50.25
103.25,41.75
100.25,36.25
99.75,33.75
99.25,30.25
97.75,29.25
92.75,28.25
89.75,27.75
86.25,23.75
80.75,19.75
73.75,17.25
66.25,14.75
59.75,11.25
53.75,10.75
48.75,10.25
41.25,10.25
39.75,13.25
33.25,15.75
28.75,17.75
25.25,17.75
21.75,19.25
18.25,22.75
12.75,23.25
14.75,28.75
14.75,33.25
11.75,36.75
10.25,41.25
11.25,46.75
11.75,53.25
12.75,58.75
18.75,61.25
25.25,61.75
30.25,63.75
30.75,69.25
35.25,70.75
39.75,71.75
40.75,68.25
47.25,66.75
