13.8,68.75
13.3,74.75
13.8,79.75
14.8,85.25
16.3,85.25
20.3,92.25
22.8,93.75
27.3,95.25
28.8,96.75
31.8,100.25
34.8,103.75
34.8,109.25
36.8,116.75
39.3,122.75
43.8,125.25
46.8,129.75
49.3,135.25
55.3,141.25
61.8,140.75
68.8,141.25
76.3,140.75
77.8,136.75
79.3,130.25
82.8,126.25
87.8,124.25
95.8,124.25
96.3,120.75
97.3,116.25
98.3,111.25
98.3,106.75
102.3,100.25
107.3,98.25
111.8,94.75
114.3,92.25
114.3,86.25
111.8,81.25
109.3,76.25
104.8,73.25
100.8,69.75
98.8,66.25
94.8,62.25
91.8,57.75
91.3,52.75
86.8,47.25
87.3,40.75
85.3,38.25
81.8,35.75
76.3,33.25
69.3,28.25
65.8,22.75
59.8,17.75
56.3,13.75
50.3,10.25
46.3,13.25
44.8,18.25
42.8,22.25
39.3,25.25
33.3,29.25
29.3,32.25
26.8,35.75
23.3,41.25
20.3,42.75
13.8,44.25
11.8,48.75
12.3,54.25
9.8,58.75
9.8,64.25
13.8,68.75
