50.4,20.31
58.3,15.81
63.9,13.19
72.9,12.06
79.3,12.06
89.8,10.19
98,11.69
104.8,13.56
112.6,18.06
121.6,25.19
125.4,33.44
131.4,43.94
135.1,55.56
134.8,65.31
134.8,74.69
132.5,83.31
128.8,94.56
124.3,103.19
119,108.44
113.4,112.94
107.4,118.19
98.4,123.81
91.6,129.44
84.5,131.31
77.8,132.44
72.5,132.81
67.3,132.81
62,132.81
54.1,132.44
46.6,131.31
39.9,131.31
32.8,129.81
25.3,125.31
20.4,120.44
14.4,112.56
12.1,101.31
10.3,91.56
10.6,81.06
11,71.69
13.6,61.19
15.5,56.31
18.1,46.94
25.3,39.06
29,34.19
36.9,28.56
42.1,24.81
45.9,22.94
50.4,20.31
