103,9.63
116.5,14.88
131.5,15.63
156.25,18.63
175.75,19.38
189.25,18.63
204.25,17.13
219.25,17.13
231.25,17.88
250,24.63
259,30.63
265,47.88
269.5,62.13
267.25,79.38
266.5,93.63
262,107.88
256.75,119.13
250,129.63
233.5,141.63
223.75,149.88
196.75,164.88
180.25,172.38
172.75,175.38
161.5,179.13
153.25,184.38
136,188.13
125.5,182.13
122.5,173.88
112,165.63
100,164.88
84.25,162.63
70,159.63
57.25,155.88
44.5,152.88
28,149.88
15.25,145.38
10,138.63
11.5,129.63
21.25,114.63
22.75,108.63
26.5,90.63
26.5,84.63
34,71.88
40,60.63
45.25,53.88
57.25,42.63
66.25,32.13
75.25,23.13
83.5,17.88
103,9.63
