258.25,214.8
238.25,221.8
212.25,234.8
195.25,238.3
183.25,239.8
168.75,241.8
139.25,245.3
116.25,244.3
93.25,242.3
76.25,240.3
49.75,238.3
37.25,232.8
22.25,223.8
11.75,210.8
9.75,196.3
13.25,188.3
17.25,181.8
25.75,170.8
32.25,162.8
39.25,154.3
44.75,147.3
48.25,134.3
53.75,120.8
57.25,109.3
63.75,96.8
69.75,88.3
70.75,88.3
78.25,83.8
88.75,81.3
97.75,80.3
115.75,84.8
126.25,87.8
142.75,98.3
154.75,101.8
163.25,108.3
171.75,111.3
194.25,111.8
209.75,107.8
230.75,103.3
245.75,104.8
257.75,97.8
269.25,86.8
280.75,80.3
287.75,75.8
297.25,66.8
305.75,58.8
310.75,50.75
316.25,43.25
323.25,31.75
326.25,22.75
329.75,11.25
338.25,10.25
342.25,18.75
347.75,30.75
352.75,42.75
361.25,54.25
371.25,61.8
376.75,70.8
382.25,75.3
391.25,85.8
393.25,95.3
384.75,117.8
375.75,128.8
367.75,138.8
352.75,149.8
338.25,161.3
325.25,172.8
309.25,185.3
296.25,195.3
281.75,203.3
270.25,208.8
258.25,214.8
