61,58.3
70.4,53
83.1,47
96.3,42.9
106,36.1
116.1,28.6
124,23
130,16.6
135.3,13.3
141.6,10.6
146.1,9.9
155.1,14
153.6,21.1
150.6,28.6
146.9,36.5
140.9,45.9
135.3,53.4
131.9,60.1
137.1,63.5
142.4,68.4
138.3,72.9
131.9,77.4
123.6,87.1
118.4,94.6
116.1,104.4
113.5,112.3
112.8,117.5
110.5,121.3
103.8,120.5
100.4,124.6
94,129.1
88,132.9
82.8,136.3
76.4,140.4
70.4,142.6
64.4,143
58,142.6
51.6,141.9
44.1,140.8
37.4,139.3
32.5,137
26.5,132.1
23.5,125
19.8,115.3
17.9,107
14.1,93.5
10.8,85.6
10,78.1
14.5,72.9
27.3,69.5
36.6,68
50.5,64.3
55.4,60.5
61,58.3
