114.25,11.75
125.25,19.25
138.25,31.75
144.25,40.25
150.75,54.25
156.75,67.25
159.75,80.75
161.25,92.75
162.25,107.25
161.25,119.25
157.75,132.25
151.25,140.75
144.75,146.75
141.25,149.75
132.25,156.25
127.25,159.75
117.75,168.25
107.75,171.25
98.75,172.75
86.25,172.25
74.25,169.25
59.75,164.25
46.25,158.75
33.75,153.75
25.25,143.25
19.25,130.75
16.75,122.25
13.75,108.25
11.25,98.25
9.75,87.75
12.25,74.75
16.25,61.75
18.25,51.75
24.75,40.75
31.25,33.75
41.25,25.25
49.25,20.25
59.75,15.75
68.25,12.25
79.75,11.25
99.25,9.75
114.25,11.75
