234.3,56.25
245.3,62.25
255.3,68.25
271.3,79.25
283.8,88.25
289.3,94.25
296.3,102.75
304.3,108.75
314.8,117.75
319.3,128.75
320.8,135.75
320.3,149.25
312.3,159.25
295.3,164.75
284.8,170.25
270.3,179.75
257.3,188.75
244.8,192.75
227.3,196.75
217.8,200.25
200.8,203.75
185.8,205.25
173.3,205.25
158.3,204.75
138.3,203.25
128.8,200.75
114.8,191.75
109.3,184.75
101.8,169.75
94.8,154.75
84.3,136.75
74.3,129.25
56.8,120.75
49.3,115.25
38.3,103.75
23.3,97.75
12.8,91.75
9.3,82.25
14.8,68.75
18.8,55.75
21.3,43.75
25.8,32.75
28.8,26.25
43.8,20.25
52.8,14.75
63.3,10.75
74.3,10.25
93.3,15.25
102.3,15.75
118.3,15.25
128.3,13.75
136.3,12.25
152.8,15.75
164.8,19.75
174.8,26.75
195.3,38.25
207.8,44.25
216.8,50.75
234.3,56.25
