137.75,38.5
155.75,34
173,30.25
192.5,25.75
206.75,22
215.8,19
232.3,14.5
245.8,10.75
259.3,10
268.3,19.75
269.8,36.25
272,52.75
277.3,66.25
278.8,70.75
283.3,85
287.8,101.5
287.8,116.5
286.3,123.25
278.8,132.25
268.3,141.25
250.3,151
236,160
218,167.5
198.5,174.25
188,178
173,181
152.75,187.75
143,190.75
128.75,193
113,192.25
95,193.75
78.5,194.5
64.25,191.5
50,184.75
36.5,180.25
10.25,175.75
9.5,157
14.75,135.25
18.5,114.25
20,98.5
29,87.25
35.75,78.25
52.25,67
65.75,61.75
84.5,59.5
111.5,52
121.25,46
137.75,38.5
