132,9.62
147,20.87
170.25,35.12
193.5,41.12
202.5,52.37
201.75,62.12
199.5,77.12
205.5,92.12
212.25,101.87
210,111.62
204,121.37
192.75,134.87
187.5,145.37
183,159.62
174,170.12
165.75,176.12
153.75,180.62
138.75,184.37
125.25,189.62
111,191.12
94.5,190.37
84.75,188.12
72,182.12
60.75,169.37
53.25,156.62
42.75,132.62
37.5,123.62
24.75,116.12
11.438,113.03
9.75,106.37
14.438,99.16
27.75,91.37
31.5,80.12
30.75,68.87
38.25,56.87
49.5,46.37
57.75,38.12
76.5,24.62
87,18.62
105.75,12.62
114.75,11.12
132,9.62
