155.88,141.38
158.38,139.63
160.88,138.13
165.88,137.13
169.88,136.88
173.63,137.38
176.38,138.63
179.63,141.13
182.63,142.38
185.63,147.38
185.88,149.63
185.63,152.38
185.63,156.88
185.63,158.38
184.63,163.63
184.13,166.88
183.13,169.63
181.13,171.88
178.63,174.13
175.38,176.13
171.88,178.13
168.63,178.63
165.13,178.88
160.88,179.13
158.13,178.63
154.13,177.88
151.38,176.88
149.13,175.13
147.88,173.38
147.38,171.38
145.13,167.88
142.88,163.88
141.38,160.38
142.13,155.63
142.38,151.88
145.88,148.63
149.38,145.13
152.88,143.13
155.88,141.38
