35.25,126.75
44.75,113.25
56.75,100.75
76.75,86.25
86.75,76.25
97.75,67.75
112.75,58.75
126.75,47.25
139.75,37.25
150.25,29.75
164.25,20.25
178.25,13.25
188.25,10.25
201.75,9.75
216.75,11.75
230.25,16.25
241.3,20.25
256.3,22.75
266.8,20.25
281.3,18.25
297.3,17.25
310.8,18.75
330.3,23.75
349.3,28.75
361.3,31.25
379.3,36.75
400.3,43.75
415.3,47.25
434.3,53.75
443.8,59.25
455.3,67.75
468.3,77.25
482.8,88.75
486.3,97.75
488.3,110.75
480.3,126.75
475.8,146.25
474.3,159.25
468.3,189.75
454.8,203.75
436.8,222.3
415.3,234.3
406.3,241.3
391.8,255.8
374.3,267.3
353.3,275.3
330.3,278.3
308.8,276.8
285.8,281.3
270.3,284.3
265.3,293.8
252.8,309.8
240.3,310.3
220.25,308.8
203.75,305.8
184.25,302.8
170.25,302.8
153.25,303.3
131.25,302.3
108.75,297.8
103.75,290.8
87.75,278.8
75.75,263.3
63.25,252.8
48.25,235.3
36.75,223.8
26.25,209.75
18.25,201.75
13.25,191.75
10.25,178.75
11.75,168.75
17.75,154.25
22.25,141.75
27.25,135.25
35.25,126.75
