93.25,65.25
106.25,61.25
120.25,54.75
136.25,48.25
147.75,43.25
158.75,36.25
173.25,29.75
182.75,25.25
189.25,20.25
200.75,14.75
214.75,10.25
228.75,15.25
237.75,25.25
251.75,41.75
265.25,56.75
277.75,64.25
294.75,73.25
305.25,78.25
325.25,93.25
333.3,106.25
339.8,115.25
345.8,123.75
353.8,137.75
354.8,150.75
357.3,160.75
365.8,177.75
360.8,186.75
355.3,195.25
348.3,203.75
343.8,212.25
344.3,225.75
345.8,232.75
343.3,249.75
339.3,266.75
335.8,279.25
333.3,288.25
327.3,303.25
319.25,311.25
304.25,309.25
291.75,306.75
279.25,303.25
265.75,300.25
253.75,295.75
240.75,292.25
228.25,287.75
217.25,284.25
201.75,278.25
181.75,271.75
167.75,264.75
155.75,257.75
141.75,252.75
131.75,249.75
118.25,249.25
104.75,235.75
91.75,222.25
84.75,214.75
72.25,205.25
61.25,196.25
50.25,184.25
38.75,178.25
30.25,165.25
21.75,154.25
16.25,143.75
19.25,134.75
13.25,125.25
10.25,118.75
11.75,110.75
13.25,103.75
21.25,96.75
39.25,89.75
51.75,86.25
59.75,83.75
82.25,72.25
93.25,65.25
