206.56,168.31
207.44,167.44
208.81,166.44
210.81,165.31
213.06,164.81
216.69,165.06
220.06,165.94
222.94,167.31
225.81,169.19
229.19,172.56
230.31,174.94
231.94,177.56
232.69,180.31
233.06,182.69
233.06,184.69
232.31,188.31
231.69,191.56
231.31,194.94
230.31,197.81
229.31,199.44
228.31,200.06
226.44,201.19
224.19,202.56
221.69,203.94
219.31,205.06
217.56,206.19
215.44,207.19
213.31,207.81
210.19,207.94
207.81,207.69
205.31,206.94
201.69,204.69
199.69,203.06
197.81,200.94
196.81,197.06
196.44,194.44
196.44,191.31
196.81,186.94
197.69,183.94
198.81,179.19
199.44,176.56
200.31,174.81
201.81,172.44
203.44,170.56
205.06,169.44
206.56,168.31
