131.5,9.5
157.5,22.5
175.5,35.5
194.5,47.5
220.5,68.5
234.5,86.5
243.5,106.5
254.5,125.5
265.5,138.5
279.5,157.5
296.5,173.5
308.5,192.5
304.5,200.5
293.5,213.5
285.5,226.5
275.5,234.5
262.5,241.5
243.5,245.5
224.5,254.5
207.5,257.5
187.5,254.5
170.5,255.5
158.5,262.5
150.5,271.5
140.5,277.5
123.5,278.5
110.5,276.5
95.5,267.5
81.5,258.5
68.5,251.5
56.5,238.5
53.5,223.5
56.5,206.5
59.5,189.5
62.5,167.5
60.5,147.5
60.5,126.5
54.5,108.5
42.5,96.5
32.5,86.5
18.5,81.5
15.5,75.5
9.5,59.5
16.5,44.5
28.5,33.5
41.5,28.5
59.5,23.5
78.5,20.5
96.5,17.5
116.5,12.5
131.5,9.5
