149.8,74.94
151.4,74.81
155.2,74.56
158.7,73.56
163.8,74.19
169.7,75.44
174.2,74.94
178.7,73.94
181.6,74.56
185.3,76.44
187.8,78.06
190.9,79.56
195.6,82.19
198.9,84.81
198.9,87.31
198.1,89.94
198.8,96.94
199.4,100.31
200.1,103.06
199.6,106.06
198.6,109.94
196.6,112.31
192.7,114.31
189.3,116.31
184.6,117.44
180.3,118.19
177.6,119.19
174.1,119.44
170.6,118.94
167.2,117.31
162.9,114.31
158.6,111.81
154.2,109.06
150.1,105.06
148.1,101.19
146.2,96.19
145.2,91.44
143.4,87.81
144.1,83.94
145.4,79.69
147.2,77.31
148.9,75.94
149.8,74.94
