188.5,53.5
193,48.5
208.5,52
226,59
244,68
253,75
264,75.5
276,80.5
283,90
291.5,107.5
297.5,121
299.5,132
301.5,146
300.5,162.5
300,178
295,190
292.5,200.5
288.5,212
291.5,222
291.5,234
296.5,243
294,253
285,261
275.5,262
260.5,260.5
247,256
232.5,253.5
214,253
201,247
184,240
169,234
156.5,231.5
146,233
138.5,242
127,239.5
115.5,231
108.5,222
96.5,212.5
81.5,203
70,198.5
65,192.5
61,184
61.5,160
65,144.5
63,132.5
59.5,121
53,109.5
43,96
36,76.5
23.5,58
12.5,57.5
10,51
14,39.5
22,32.5
34,22.5
43,19.5
50,14
61.5,10
73,10.5
89,10.5
100,15
113,20
125,25
139,32
148,36
167.5,50
181,55.5
188.5,53.5
