132.44,85.56
133.94,84.94
137.06,84.06
140.31,83.56
143.56,83.313
147.06,83.313
151.69,83.81
154.81,84.81
157.81,85.81
161.31,87.19
163.81,89.44
167.06,92.31
169.19,95.31
170.81,98.94
172.44,102.44
173.31,104.31
174.56,108.19
174.44,111.44
173.69,115.44
173.69,117.69
173.06,121.31
171.81,124.44
169.94,127.81
168.81,130.06
167.94,132.31
166.56,134.69
164.94,136.44
163.44,137.44
161.06,137.94
159.19,138.44
155.69,139.69
152.31,140.81
149.94,141.06
147.56,141.19
144.69,140.69
141.44,139.81
138.06,138.81
135.06,137.44
132.31,135.69
128.81,132.81
125.31,129.94
123.44,126.81
121.44,123.69
120.69,120.06
119.06,116.06
118.81,112.06
119.19,109.44
119.81,108.69
120.56,106.31
121.19,103.56
122.06,100.94
122.56,98.69
123.44,96.69
124.56,94.56
126.31,92.19
128.31,90.06
129.94,88.06
131.31,86.31
132.44,85.56
