141.5,33.5
153.5,26.5
163.5,16.5
175.5,11.5
191.5,9.5
218.5,11.5
239.5,18.5
254.5,44.5
263.5,61.5
280.5,73.5
302.5,84.5
321.5,92.5
353.5,106.5
365.5,114.5
385.5,134.5
396.5,150.5
398.5,179.5
393.5,208.5
392.5,229.5
382.5,237.5
374.5,240.5
358.5,241.5
342.5,244.5
316.5,244.5
305.5,258.5
294.5,270.5
287.5,282.5
281.5,291.5
272.5,298.5
255.5,305.5
245.5,310.5
226.5,313.5
202.5,313.5
187.5,314.5
171.5,321.5
141.5,323.5
131.5,323.5
111.5,321.5
92.5,321.5
84.5,311.5
74.5,303.5
60.5,291.5
59.5,278.5
38.5,268.5
32.5,258.5
20.5,241.5
21.5,225.5
19.5,209.5
17.5,199.5
16.5,183.5
14.5,166.5
14.5,152.5
14.5,133.5
14.5,133.5
9.5,115.5
11.5,96.5
35.5,87.5
52.5,78.5
77.5,70.5
91.5,62.5
108.5,56.5
119.5,50.5
141.5,33.5
