98.5,14.5
122.5,9.5
147.5,10.5
176.5,16.5
210.5,31.5
237.5,40.5
259.5,53.5
275.5,72.5
283.5,79.5
297.5,97.5
299.5,112.5
296.5,124.5
284.5,147.5
280.5,163.5
272.5,178.5
262.5,194.5
252.5,208.5
231.5,233.5
222.5,243.5
215.5,250.5
202.5,259.5
182.5,270.5
173.5,279.5
161.5,289.5
146.5,289.5
133.5,285.5
117.5,279.5
96.5,271.5
81.5,265.5
66.5,258.5
52.5,250.5
35.5,240.5
20.5,231.5
9.5,219.5
14.5,203.5
16.5,180.5
19.5,160.5
18.5,144.5
18.5,124.5
18.5,101.5
25.5,76.5
26.5,56.5
43.5,43.5
57.5,31.5
79.5,23.5
98.5,14.5
