159,41.5
180,36.5
193,29.5
212,26.5
230,24.5
248,18.5
266,17.5
277,9.5
300,19.5
312,29.5
322,45.5
329,63.5
329,80.5
325,99.5
327,113.5
329,133.5
325,139.5
319,149.5
305,155.5
289,166.5
275,179.5
252,191.5
232,204.5
224,215.5
214,223.5
206,229.5
192,248.5
183,261.5
176,268.5
161,271.5
137,274.5
114,272.5
99,281.5
81,286.5
65,293.5
55,297.5
36,300.5
23,297.5
14,289.5
10,276.5
12,258.5
18,244.5
25,226.5
30,210.5
38,193.5
46,179.5
51,162.5
53,142.5
58,128.5
60,109.5
68,97.5
86,82.5
103,70.5
118,60.5
137,47.5
159,41.5
