129.5,76
134.5,69
156.5,55
174.5,45
188.5,33
203.5,26
223.5,23
257.5,17
282.5,12
298.5,10
310.5,28
312.5,44
320.5,51
320.5,64
332.5,89
362.5,111
367.5,122
372.5,134
379.5,148
384.5,156
387.5,166
390.5,183
392.5,192
392.5,206
388.5,221
390.5,237
398.5,258
409.5,282
412.5,297
406.5,301
393.5,309
379.5,314
365.5,320
356.5,323
341.5,334
331.5,343
322.5,352
299.5,361
283.5,357
270.5,353
226.5,341
198.5,342
182.5,342
160.5,337
133.5,333
112.5,330
99.5,322
85.5,307
75.5,294
62.5,285
46.5,270
31.5,250
24.5,238
15.5,224
10.5,209
9.5,190
19.5,164
28.5,144
38.5,139
54.5,133
73.5,122
87.5,114
102.5,104
117.5,90
129.5,76
