83,79
91,76
98,72.5
111.5,68.5
119,63.5
123.5,58.5
129.5,50.5
137,43
140.5,37.5
146.5,34.5
156,24
162.5,18.5
170.5,15.5
177,13
186.5,10.5
196.5,10
204.5,10
215,10.5
223.5,11
232,12.5
240.5,15
250.5,18
257,18.5
274,22
287,25
299,30.5
311.5,36.5
324,44.5
328.5,53
332.5,60
333,68
329.5,82.5
324,91.5
320,102
316.5,109
311.5,114.5
309.5,123
306,134.5
303.5,150
300,160
297.5,176.5
297.5,185
297.5,197
295,208
295,217
294.5,227
294,235.5
294,244
291.5,255
290.5,264.5
287,276.5
282,288
279,296.5
273,307
268,310.5
258,315
251.5,318.5
245,323
234.5,325
223.5,328
215.5,331.5
204.5,337
194.5,342
189.5,343
181.5,337
173,327
162,313
148.5,295
141,284.5
131,269.5
120.5,255.5
111.5,245
104,236
93.5,223.5
85.5,212
71.5,198.5
60.5,186
49,171.5
39.5,157.5
41,136.97
24.5,121.5
10,99
20,91
35,82.5
45.5,78
63.5,80
74,79.5
83,79
