204.3,147.38
208,144.88
211.8,142.13
214.5,140.38
221,138.88
226.3,139.38
230.3,139.88
237,141.38
242,142.63
246.8,144.88
251.8,147.63
255.5,150.63
257.5,152.13
261.3,156.63
264.8,160.38
266,163.63
266.8,166.38
267,170.63
265.8,173.88
263.3,177.63
261.3,178.88
258,181.38
257,184.13
254.8,185.88
250.8,186.88
247.3,187.88
243.5,188.63
238.5,188.88
232.3,187.13
227.5,186.63
226.5,182.88
224.5,181.88
221,180.38
214.3,176.38
211.3,174.63
207.8,171.88
205.5,168.88
203,163.63
201.8,157.38
201.8,151.88
203.5,149.13
204.3,147.38
